Counts
[381, 148, 0, 190, 77, 195, 258, 17, 15, 314, 77, 342, 0, 0, 0, ]
[99, 396, 99, 0, 160, 17, 245, 358, 17, 0, 306, 160, 0, 0, 0, ]
[3, 98, 278, 48, 0, 182, 0, 326, 358, 15, 289, 190, 0, 0, 0, ]
[166, 8, 100, 322, 147, 0, 171, 0, 319, 483, 118, 85, 0, 0, 0, ]
[6, 329, 83, 162, 321, 174, 0, 92, 0, 223, 479, 131, 0, 0, 0, ]
[117, 4, 472, 273, 65, 447, 100, 0, 100, 0, 415, 257, 0, 0, 0, ]
[89, 100, 4, 469, 34, 1, 469, 99, 0, 125, 95, 327, 0, 0, 0, ]
[218, 60, 102, 0, 0, 55, 28, 6, 0, 0, 121, 216, 0, 0, 0, ]
[311, 152, 21, 12, 0, 94, 35, 42, 1, 0, 0, 197, 0, 0, 0, ]
[394, 172, 164, 93, 130, 64, 110, 35, 35, 12, 13, 0, 0, 0, 0, ]
[14, 148, 99, 17, 58, 13, 64, 150, 35, 2, 65, 3, 0, 0, 0, ]
[22, 0, 35, 0, 1, 0, 88, 1, 102, 99, 17, 2, 0, 0, 0, ]
[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ]
Proc 19 
[0, 12, 0, 6, 19, 0, 96, 0, 152, 58, 202, 99, 18, 2, 0, ]
[130, 0, 21, 0, 99, 18, 0, 99, 0, 25, 155, 155, 99, 0, 0, ]
[1, 45, 0, 21, 1, 99, 18, 0, 115, 0, 1, 144, 176, 159, 0, ]
[60, 7, 78, 0, 84, 1, 99, 18, 0, 228, 152, 0, 172, 54, 0, ]
[0, 60, 99, 85, 0, 99, 0, 0, 18, 1, 7, 0, 0, 193, 0, ]
[87, 0, 14, 99, 99, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, ]
[0, 93, 0, 14, 6, 100, 0, 0, 0, 43, 2, 96, 1, 0, 0, ]
[87, 0, 2, 0, 1, 1, 97, 0, 0, 78, 29, 0, 0, 1, 0, ]
[3, 87, 79, 1, 0, 82, 1, 21, 0, 6, 0, 4, 0, 0, 0, ]
[0, 88, 87, 79, 0, 1, 82, 0, 21, 0, 3, 1, 7, 0, 0, ]
[0, 11, 108, 87, 0, 0, 0, 181, 3, 232, 0, 84, 0, 45, 0, ]
[1, 0, 2, 103, 82, 0, 0, 78, 82, 111, 95, 0, 7, 4, 0, ]
[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 86, 0, 0, 0, ]
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 40, 0, 0, ]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, ]
